"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2000,"65 to 74 years","Number of deaths",1,0,13,0,0,0,144,1,0,0,0,15,14,0,10327,158,32,909,13,6,146,182,6882,94,1282,83,351,283,2,1264,15,61,58,6,21,472,31,337,4,2,0,0,0,24,491,170,16,0,0,16,2234
2000,"65 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.1,0.1,0,39.5,0.6,0.1,3.5,0,0,0.6,0.7,26.3,0.4,4.9,0.3,1.3,1.1,0,4.8,0.1,0.2,0.2,0,0.1,1.8,0.1,1.3,0,0,0,0,0,0.1,1.9,0.6,0.1,0,0,0.1,8.5
2000,"65 to 74 years","Age-specific mortality rate per 100,000 population",0.1,0,1.3,0,0,0,14.4,0.1,0,0,0,1.5,1.4,0,1029.8,15.8,3.2,90.6,1.3,0.6,14.6,18.1,686.3,9.4,127.8,8.3,35,28.2,0.2,126,1.5,6.1,5.8,0.6,2.1,47.1,3.1,33.6,0.4,0.2,0,0,0,2.4,49,17,1.6,0,0,1.6,222.8
2000,"65 to 74 years","Rank of leading causes of death",36,38,29,38,38,38,15,36,38,38,38,26,28,38,1,13,20,5,29,31,14,11,2,16,3,17,8,10,34,4,26,18,19,31,23,7,21,9,33,34,0,0,38,22,6,12,24,38,38,24,0
2000,"65 to 69 years","Number of deaths",0,0,8,0,0,0,54,1,0,0,0,7,8,0,4476,70,10,370,5,1,42,51,2917,40,463,33,154,94,0,467,5,25,19,2,8,266,8,126,2,1,0,0,0,14,243,92,9,0,0,9,986
2000,"65 to 69 years","Percentage of deaths",0,0,0.1,0,0,0,0.5,0,0,0,0,0.1,0.1,0,40.4,0.6,0.1,3.3,0,0,0.4,0.5,26.3,0.4,4.2,0.3,1.4,0.8,0,4.2,0,0.2,0.2,0,0.1,2.4,0.1,1.1,0,0,0,0,0,0.1,2.2,0.8,0.1,0,0,0.1,8.9
2000,"65 to 69 years","Age-specific mortality rate per 100,000 population",0,0,1.5,0,0,0,9.9,0.2,0,0,0,1.3,1.5,0,817.2,12.8,1.8,67.6,0.9,0.2,7.7,9.3,532.6,7.3,84.5,6,28.1,17.2,0,85.3,0.9,4.6,3.5,0.4,1.5,48.6,1.5,23,0.4,0.2,0,0,0,2.6,44.4,16.8,1.6,0,0,1.6,180
2000,"65 to 69 years","Rank of leading causes of death",36,36,24,36,36,36,13,33,36,36,36,28,24,36,1,12,21,5,29,33,15,14,2,16,4,17,8,10,36,3,29,18,19,31,24,6,24,9,31,33,0,0,36,20,7,11,22,36,36,22,0
2000,"70 to 74 years","Number of deaths",1,0,5,0,0,0,90,0,0,0,0,8,6,0,5851,88,22,539,8,5,104,131,3965,54,819,50,197,189,2,797,10,36,39,4,13,206,23,211,2,1,0,0,0,10,248,78,7,0,0,7,1248
2000,"70 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.1,0,0,38.8,0.6,0.1,3.6,0.1,0,0.7,0.9,26.3,0.4,5.4,0.3,1.3,1.3,0,5.3,0.1,0.2,0.3,0,0.1,1.4,0.2,1.4,0,0,0,0,0,0.1,1.6,0.5,0,0,0,0,8.3
2000,"70 to 74 years","Age-specific mortality rate per 100,000 population",0.2,0,1.1,0,0,0,19.8,0,0,0,0,1.8,1.3,0,1285.6,19.3,4.8,118.4,1.8,1.1,22.9,28.8,871.2,11.9,180,11,43.3,41.5,0.4,175.1,2.2,7.9,8.6,0.9,2.9,45.3,5.1,46.4,0.4,0.2,0,0,0,2.2,54.5,17.1,1.5,0,0,1.5,274.2
2000,"70 to 74 years","Rank of leading causes of death",35,37,30,37,37,37,13,37,37,37,37,25,29,37,1,14,21,5,25,30,12,11,2,16,3,17,9,10,33,4,23,19,18,32,22,8,20,7,33,35,0,0,37,23,6,15,27,37,37,27,0
2000,"75 to 84 years","Number of deaths",0,0,19,0,0,1,232,0,0,0,0,8,3,0,10007,273,60,1111,18,4,419,682,9655,133,2542,181,482,741,7,2391,22,134,75,6,34,207,48,614,13,17,0,0,0,23,659,116,10,0,0,31,3295
2000,"75 to 84 years","Percentage of deaths",0,0,0.1,0,0,0,0.7,0,0,0,0,0,0,0,29.2,0.8,0.2,3.2,0.1,0,1.2,2,28.2,0.4,7.4,0.5,1.4,2.2,0,7,0.1,0.4,0.2,0,0.1,0.6,0.1,1.8,0,0,0,0,0,0.1,1.9,0.3,0,0,0,0.1,9.6
2000,"75 to 84 years","Age-specific mortality rate per 100,000 population",0,0,3.7,0,0,0.2,44.7,0,0,0,0,1.5,0.6,0,1930.2,52.7,11.6,214.3,3.5,0.8,80.8,131.5,1862.3,25.7,490.3,34.9,93,142.9,1.4,461.2,4.2,25.8,14.5,1.2,6.6,39.9,9.3,118.4,2.5,3.3,0,0,0,4.4,127.1,22.4,1.9,0,0,6,635.6
2000,"75 to 84 years","Rank of leading causes of death",37,37,26,37,37,36,13,37,37,37,37,31,35,37,1,12,20,5,27,34,11,7,2,17,3,15,10,6,32,4,25,16,19,33,22,14,21,9,29,28,0,0,37,24,8,18,30,37,37,23,0
2000,"75 to 79 years","Number of deaths",0,0,10,0,0,1,119,0,0,0,0,8,2,0,5799,137,20,586,13,4,190,299,4963,64,1227,78,258,306,2,1196,12,49,35,2,17,143,19,300,8,7,0,0,0,13,323,78,6,0,0,12,1641
2000,"75 to 79 years","Percentage of deaths",0,0,0.1,0,0,0,0.7,0,0,0,0,0,0,0,32.3,0.8,0.1,3.3,0.1,0,1.1,1.7,27.7,0.4,6.8,0.4,1.4,1.7,0,6.7,0.1,0.3,0.2,0,0.1,0.8,0.1,1.7,0,0,0,0,0,0.1,1.8,0.4,0,0,0,0.1,9.1
2000,"75 to 79 years","Age-specific mortality rate per 100,000 population",0,0,3,0,0,0.3,35.7,0,0,0,0,2.4,0.6,0,1739.2,41.1,6,175.7,3.9,1.2,57,89.7,1488.5,19.2,368,23.4,77.4,91.8,0.6,358.7,3.6,14.7,10.5,0.6,5.1,42.9,5.7,90,2.4,2.1,0,0,0,3.9,96.9,23.4,1.8,0,0,3.6,492.2
2000,"75 to 79 years","Rank of leading causes of death",37,37,27,37,37,36,14,37,37,37,37,28,33,37,1,13,20,5,23,32,11,9,2,17,3,15,10,7,33,4,25,18,19,33,22,12,21,8,28,30,0,0,37,23,6,15,31,37,37,25,0
2000,"80 to 84 years","Number of deaths",0,0,9,0,0,0,113,0,0,0,0,0,1,0,4208,136,40,525,5,0,229,383,4692,69,1315,103,224,435,5,1195,10,85,40,4,17,64,29,314,5,10,0,0,0,10,336,38,4,0,0,19,1654
2000,"80 to 84 years","Percentage of deaths",0,0,0.1,0,0,0,0.7,0,0,0,0,0,0,0,25.8,0.8,0.2,3.2,0,0,1.4,2.3,28.7,0.4,8.1,0.6,1.4,2.7,0,7.3,0.1,0.5,0.2,0,0.1,0.4,0.2,1.9,0,0.1,0,0,0,0.1,2.1,0.2,0,0,0,0.1,10.1
2000,"80 to 84 years","Age-specific mortality rate per 100,000 population",0,0,4.9,0,0,0,61.1,0,0,0,0,0,0.5,0,2274.5,73.5,21.6,283.8,2.7,0,123.8,207,2536.1,37.3,710.8,55.7,121.1,235.1,2.7,645.9,5.4,45.9,21.6,2.2,9.2,34.6,15.7,169.7,2.7,5.4,0,0,0,5.4,181.6,20.5,2.2,0,0,10.3,894
2000,"80 to 84 years","Rank of leading causes of death",34,34,27,34,34,34,13,34,34,34,34,34,33,34,2,12,18,5,28,34,10,7,1,16,3,14,11,6,28,4,24,15,18,31,23,17,21,9,28,24,0,0,34,24,8,20,31,34,34,22,0
2000,"85 and over","Number of deaths",0,0,9,0,0,0,144,0,0,0,0,2,0,0,3704,145,67,554,25,2,226,656,6483,106,1827,215,231,987,14,1458,8,145,57,3,25,43,41,458,8,30,0,0,0,5,568,30,3,0,0,15,2636
2000,"85 and over","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,17.7,0.7,0.3,2.6,0.1,0,1.1,3.1,31,0.5,8.7,1,1.1,4.7,0.1,7,0,0.7,0.3,0,0.1,0.2,0.2,2.2,0,0.1,0,0,0,0,2.7,0.1,0,0,0,0.1,12.6
2000,"85 and over","Age-specific mortality rate per 100,000 population",0,0,7.1,0,0,0,114.3,0,0,0,0,1.6,0,0,2940.5,115.1,53.2,439.8,19.8,1.6,179.4,520.8,5146.7,84.2,1450.4,170.7,183.4,783.6,11.1,1157.5,6.4,115.1,45.3,2.4,19.8,34.1,32.5,363.6,6.4,23.8,0,0,0,4,450.9,23.8,2.4,0,0,11.9,2092.7
2000,"85 and over","Rank of leading causes of death",35,35,27,35,35,35,15,35,35,35,35,33,35,35,2,13,17,8,23,33,11,6,1,16,3,12,10,5,26,4,28,13,18,31,23,19,20,9,28,21,0,0,35,30,7,21,31,35,35,25,0
2000,"85 to 89 years","Number of deaths",0,0,6,0,0,0,85,0,0,0,0,0,0,0,2538,97,31,375,16,2,150,411,3912,54,1111,110,165,502,9,925,7,76,32,1,13,35,26,268,5,17,0,0,0,5,296,20,2,0,0,10,1425
2000,"85 to 89 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,19.9,0.8,0.2,2.9,0.1,0,1.2,3.2,30.7,0.4,8.7,0.9,1.3,3.9,0.1,7.3,0.1,0.6,0.3,0,0.1,0.3,0.2,2.1,0,0.1,0,0,0,0,2.3,0.2,0,0,0,0.1,11.2
2000,"85 to 89 years","Age-specific mortality rate per 100,000 population",0,0,6.6,0,0,0,93,0,0,0,0,0,0,0,2776.8,106.1,33.9,410.3,17.5,2.2,164.1,449.7,4280,59.1,1215.5,120.3,180.5,549.2,9.8,1012,7.7,83.2,35,1.1,14.2,38.3,28.4,293.2,5.5,18.6,0,0,0,5.5,323.8,21.9,2.2,0,0,10.9,1559.1
2000,"85 to 89 years","Rank of leading causes of death",34,34,28,34,34,34,14,34,34,34,34,34,34,34,2,13,19,7,23,31,11,6,1,16,3,12,10,5,26,4,27,15,18,33,24,17,20,9,29,22,0,0,34,29,8,21,31,34,34,25,0
2000,"90 years and over","Number of deaths",0,0,3,0,0,0,59,0,0,0,0,2,0,0,1166,48,36,179,9,0,76,245,2571,52,716,105,66,485,5,533,1,69,25,2,12,8,15,190,3,13,0,0,0,0,272,10,1,0,0,5,1211
2000,"90 years and over","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,14.2,0.6,0.4,2.2,0.1,0,0.9,3,31.4,0.6,8.7,1.3,0.8,5.9,0.1,6.5,0,0.8,0.3,0,0.1,0.1,0.2,2.3,0,0.2,0,0,0,0,3.3,0.1,0,0,0,0.1,14.8
2000,"90 years and over","Age-specific mortality rate per 100,000 population",0,0,8.7,0,0,0,170.7,0,0,0,0,5.8,0,0,3373.6,138.9,104.2,517.9,26,0,219.9,708.9,7438.8,150.5,2071.6,303.8,191,1403.3,14.5,1542.2,2.9,199.6,72.3,5.8,34.7,23.1,43.4,549.7,8.7,37.6,0,0,0,0,787,28.9,2.9,0,0,14.5,3503.8
2000,"90 years and over","Rank of leading causes of death",33,33,27,33,33,33,14,33,33,33,33,29,33,33,2,16,17,9,23,33,11,7,1,15,3,10,13,5,25,4,31,12,18,29,21,24,19,8,27,20,0,0,33,33,6,22,31,33,33,25,0
2001,"All ages","Number of deaths",0,0,65,0,0,11,640,1,0,0,0,196,369,2,34023,713,191,3440,93,37,874,1708,27881,361,6379,495,1244,2139,21,5437,56,422,258,27,91,1477,148,1657,28,45,0,0,541,487,5310,2870,336,7,0,86,11835
2001,"All ages","Percentage of deaths",0,0,0.1,0,0,0,0.6,0,0,0,0,0.2,0.3,0,30.4,0.6,0.2,3.1,0.1,0,0.8,1.5,24.9,0.3,5.7,0.4,1.1,1.9,0,4.9,0,0.4,0.2,0,0.1,1.3,0.1,1.5,0,0,0,0,0.5,0.4,4.7,2.6,0.3,0,0,0.1,10.6
2001,"All ages","Age-specific mortality rate per 100,000 population",0,0,0.4,0,0,0.1,4.2,0,0,0,0,1.3,2.4,0,220.8,4.6,1.2,22.3,0.6,0.2,5.7,11.1,181,2.3,41.4,3.2,8.1,13.9,0.1,35.3,0.4,2.7,1.7,0.2,0.6,9.6,1,10.8,0.2,0.3,0,0,3.5,3.2,34.5,18.6,2.2,0,0,0.6,76.8
2001,"All ages","Rank of leading causes of death",41,41,30,41,41,37,15,40,41,41,41,24,20,39,1,14,25,6,27,33,13,9,2,21,3,17,12,8,36,4,31,19,23,35,28,11,26,10,34,32,0,0,16,18,5,7,22,38,41,29,0
2001,"1 to 14 years","Number of deaths",0,0,0,0,0,3,11,0,0,0,0,0,0,0,88,5,2,0,1,0,1,0,13,0,9,0,0,4,2,0,0,4,0,3,0,1,0,0,0,0,0,0,5,39,181,14,13,0,0,1,86
2001,"1 to 14 years","Percentage of deaths",0,0,0,0,0,0.6,2.3,0,0,0,0,0,0,0,18.1,1,0.4,0,0.2,0,0.2,0,2.7,0,1.9,0,0,0.8,0.4,0,0,0.8,0,0.6,0,0.2,0,0,0,0,0,0,1,8,37.2,2.9,2.7,0,0,0.2,17.7
2001,"1 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,3.1,0.2,0.1,0,0,0,0,0,0.5,0,0.3,0,0,0.1,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.2,1.4,6.4,0.5,0.5,0,0,0,3
2001,"1 to 14 years","Rank of leading causes of death",21,21,21,21,21,13,7,21,21,21,21,21,21,21,2,9,15,21,17,21,17,21,5,21,8,21,21,11,15,21,21,11,21,13,21,17,21,21,21,21,0,0,9,3,1,4,5,21,21,17,0
2001,"1 to 4 years","Number of deaths",0,0,0,0,0,1,6,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,3,0,4,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,4,26,63,0,6,0,0,0,37
2001,"1 to 4 years","Percentage of deaths",0,0,0,0,0,0.5,3.1,0,0,0,0,0,0,0,16.2,1.6,0.5,0,0,0,0,0,1.6,0,2.1,0,0,1,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,2.1,13.6,33,0,3.1,0,0,0,19.4
2001,"1 to 4 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.8,0,0,0,0,0,0,0,4.3,0.4,0.1,0,0,0,0,0,0.4,0,0.6,0,0,0.3,0.3,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.6,3.6,8.8,0,0.8,0,0,0,5.2
2001,"1 to 4 years","Rank of leading causes of death",16,16,16,16,16,12,4,16,16,16,16,16,16,16,2,8,12,16,16,16,16,16,8,16,6,16,16,10,10,16,16,12,16,12,16,16,16,16,16,16,0,0,6,3,1,16,4,16,16,16,0
2001,"5 to 9 years","Number of deaths",0,0,0,0,0,1,3,0,0,0,0,0,0,0,32,1,0,0,0,0,1,0,5,0,3,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,5,50,0,1,0,0,0,24
2001,"5 to 9 years","Percentage of deaths",0,0,0,0,0,0.8,2.3,0,0,0,0,0,0,0,24.2,0.8,0,0,0,0,0.8,0,3.8,0,2.3,0,0,0.8,0,0,0,1.5,0,0.8,0,0.8,0,0,0,0,0,0,0.8,3.8,37.9,0,0.8,0,0,0,18.2
2001,"5 to 9 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,3.1,0.1,0,0,0,0,0.1,0,0.5,0,0.3,0,0,0.1,0,0,0,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0.5,4.8,0,0.1,0,0,0,2.3
2001,"5 to 9 years","Rank of leading causes of death",16,16,16,16,16,8,5,16,16,16,16,16,16,16,2,8,16,16,16,16,8,16,3,16,5,16,16,8,16,16,16,7,16,8,16,8,16,16,16,16,0,0,8,3,1,16,8,16,16,16,0
2001,"10 to 14 years","Number of deaths",0,0,0,0,0,1,2,0,0,0,0,0,0,0,25,1,1,0,1,0,0,0,5,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,68,14,6,0,0,1,25
2001,"10 to 14 years","Percentage of deaths",0,0,0,0,0,0.6,1.2,0,0,0,0,0,0,0,15.3,0.6,0.6,0,0.6,0,0,0,3.1,0,1.2,0,0,0.6,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0,4.9,41.7,8.6,3.7,0,0,0.6,15.3
2001,"10 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,2.3,0.1,0.1,0,0.1,0,0,0,0.5,0,0.2,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.8,6.4,1.3,0.6,0,0,0.1,2.3
2001,"10 to 14 years","Rank of leading causes of death",17,17,17,17,17,9,7,17,17,17,17,17,17,17,2,9,9,17,9,17,17,17,6,17,7,17,17,9,17,17,17,9,17,9,17,17,17,17,17,17,0,0,17,4,1,3,5,17,17,9,0
2001,"15 to 24","Number of deaths",0,0,1,0,0,3,2,0,0,0,0,1,4,0,93,9,1,10,0,1,0,0,33,0,8,1,0,4,2,7,0,1,1,0,1,0,0,3,0,0,0,0,1,26,763,398,91,0,0,0,206
2001,"15 to 24","Percentage of deaths",0,0,0.1,0,0,0.2,0.1,0,0,0,0,0.1,0.2,0,5.6,0.5,0.1,0.6,0,0.1,0,0,2,0,0.5,0.1,0,0.2,0.1,0.4,0,0.1,0.1,0,0.1,0,0,0.2,0,0,0,0,0.1,1.6,45.7,23.8,5.4,0,0,0,12.3
2001,"15 to 24","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.2,0,4.3,0.4,0,0.5,0,0,0,0,1.5,0,0.4,0,0,0.2,0.1,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.2,35.4,18.5,4.2,0,0,0,9.6
2001,"15 to 24","Rank of leading causes of death",26,26,17,26,26,13,15,26,26,26,26,17,11,26,3,8,17,7,26,17,26,26,5,26,9,17,26,11,15,10,26,17,17,26,17,26,26,13,26,26,0,0,17,6,1,2,4,26,26,26,0
2001,"15 to 19 years","Number of deaths",0,0,0,0,0,1,1,0,0,0,0,0,0,0,48,5,0,2,0,1,0,0,21,0,1,0,0,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,19,350,156,32,0,0,0,83
2001,"15 to 19 years","Percentage of deaths",0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,6.6,0.7,0,0.3,0,0.1,0,0,2.9,0,0.1,0,0,0.3,0.1,0.3,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,2.6,48.1,21.4,4.4,0,0,0,11.4
2001,"15 to 19 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,4.5,0.5,0,0.2,0,0.1,0,0,2,0,0.1,0,0,0.2,0.1,0.2,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,1.8,32.7,14.6,3,0,0,0,7.7
2001,"15 to 19 years","Rank of leading causes of death",19,19,19,19,19,11,11,19,19,19,19,19,19,19,3,7,19,8,19,11,19,19,5,19,11,19,19,8,11,8,19,19,11,19,11,19,19,11,19,19,0,0,19,6,1,2,4,19,19,19,0
2001,"20 to 24 years","Number of deaths",0,0,1,0,0,2,1,0,0,0,0,1,4,0,45,4,1,8,0,0,0,0,12,0,7,1,0,2,1,5,0,1,0,0,0,0,0,2,0,0,0,0,1,7,413,242,59,0,0,0,123
2001,"20 to 24 years","Percentage of deaths",0,0,0.1,0,0,0.2,0.1,0,0,0,0,0.1,0.4,0,4.8,0.4,0.1,0.8,0,0,0,0,1.3,0,0.7,0.1,0,0.2,0.1,0.5,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0.1,0.7,43.8,25.7,6.3,0,0,0,13
2001,"20 to 24 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0.2,0.1,0,0,0,0,0.1,0.4,0,4.2,0.4,0.1,0.7,0,0,0,0,1.1,0,0.6,0.1,0,0.2,0.1,0.5,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0.1,0.6,38.2,22.4,5.5,0,0,0,11.4
2001,"20 to 24 years","Rank of leading causes of death",23,23,15,23,23,12,15,23,23,23,23,15,10,23,4,10,15,6,23,23,23,23,5,23,7,15,23,12,15,9,23,15,23,23,23,23,23,12,23,23,0,0,15,7,1,2,3,23,23,23,0
2001,"25 to 34 years","Number of deaths",0,0,2,0,0,1,9,0,0,0,0,2,43,0,192,7,2,26,1,2,0,0,78,1,18,0,11,7,0,11,1,2,4,2,0,13,0,3,1,0,0,0,1,23,660,500,72,5,0,4,283
2001,"25 to 34 years","Percentage of deaths",0,0,0.1,0,0,0.1,0.5,0,0,0,0,0.1,2.2,0,9.7,0.4,0.1,1.3,0.1,0.1,0,0,3.9,0.1,0.9,0,0.6,0.4,0,0.6,0.1,0.1,0.2,0.1,0,0.7,0,0.2,0.1,0,0,0,0.1,1.2,33.2,25.2,3.6,0.3,0,0.2,14.2
2001,"25 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.4,0,0,0,0,0.1,1.9,0,8.6,0.3,0.1,1.2,0,0.1,0,0,3.5,0,0.8,0,0.5,0.3,0,0.5,0,0.1,0.2,0.1,0,0.6,0,0.1,0,0,0,0,0,1,29.7,22.5,3.2,0.2,0,0.2,12.7
2001,"25 to 34 years","Rank of leading causes of death",32,32,20,32,32,26,13,32,32,32,32,20,6,32,3,14,20,7,26,20,32,32,4,26,9,32,11,14,32,11,26,20,17,20,32,10,32,19,26,32,0,0,26,8,1,2,5,16,32,17,0
2001,"25 to 29 years","Number of deaths",0,0,0,0,0,0,3,0,0,0,0,0,6,0,58,4,1,9,1,2,0,0,25,0,7,0,0,1,0,5,1,2,0,1,0,1,0,1,0,0,0,0,1,10,326,240,40,2,0,3,136
2001,"25 to 29 years","Percentage of deaths",0,0,0,0,0,0,0.3,0,0,0,0,0,0.7,0,6.5,0.5,0.1,1,0.1,0.2,0,0,2.8,0,0.8,0,0,0.1,0,0.6,0.1,0.2,0,0.1,0,0.1,0,0.1,0,0,0,0,0.1,1.1,36.8,27.1,4.5,0.2,0,0.3,15.3
2001,"25 to 29 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.3,0,0,0,0,0,0.6,0,5.4,0.4,0.1,0.8,0.1,0.2,0,0,2.3,0,0.7,0,0,0.1,0,0.5,0.1,0.2,0,0.1,0,0.1,0,0.1,0,0,0,0,0.1,0.9,30.3,22.3,3.7,0.2,0,0.3,12.7
2001,"25 to 29 years","Rank of leading causes of death",25,25,25,25,25,25,12,25,25,25,25,25,9,25,3,11,17,7,17,14,25,25,5,25,8,25,25,17,25,10,17,14,25,17,25,17,25,17,25,25,0,0,17,6,1,2,4,14,25,12,0
2001,"30 to 34 years","Number of deaths",0,0,2,0,0,1,6,0,0,0,0,2,37,0,134,3,1,17,0,0,0,0,53,1,11,0,11,6,0,6,0,0,4,1,0,12,0,2,1,0,0,0,0,13,334,260,32,3,0,1,147
2001,"30 to 34 years","Percentage of deaths",0,0,0.2,0,0,0.1,0.5,0,0,0,0,0.2,3.4,0,12.2,0.3,0.1,1.5,0,0,0,0,4.8,0.1,1,0,1,0.5,0,0.5,0,0,0.4,0.1,0,1.1,0,0.2,0.1,0,0,0,0,1.2,30.3,23.6,2.9,0.3,0,0.1,13.4
2001,"30 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0.1,0.5,0,0,0,0,0.2,3.2,0,11.7,0.3,0.1,1.5,0,0,0,0,4.6,0.1,1,0,1,0.5,0,0.5,0,0,0.3,0.1,0,1,0,0.2,0.1,0,0,0,0,1.1,29,22.6,2.8,0.3,0,0.1,12.8
2001,"30 to 34 years","Rank of leading causes of death",27,27,18,27,27,21,12,27,27,27,27,18,5,27,3,16,21,7,27,27,27,27,4,21,10,27,10,12,27,12,27,27,15,21,27,9,27,18,21,27,0,0,27,8,1,2,6,16,27,21,0
2001,"35 to 44 years","Number of deaths",0,0,3,0,0,1,19,0,0,0,0,20,161,0,687,26,2,74,1,6,0,1,493,2,61,1,18,32,0,17,2,5,5,0,0,87,1,22,0,0,0,0,2,30,819,707,80,2,0,3,633
2001,"35 to 44 years","Percentage of deaths",0,0,0.1,0,0,0,0.5,0,0,0,0,0.5,4,0,17.1,0.6,0,1.8,0,0.1,0,0,12.3,0,1.5,0,0.4,0.8,0,0.4,0,0.1,0.1,0,0,2.2,0,0.5,0,0,0,0,0,0.7,20.4,17.6,2,0,0,0.1,15.7
2001,"35 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.7,0,0,0,0,0.7,6,0,25.7,1,0.1,2.8,0,0.2,0,0,18.5,0.1,2.3,0,0.7,1.2,0,0.6,0.1,0.2,0.2,0,0,3.3,0,0.8,0,0,0,0,0.1,1.1,30.7,26.5,3,0.1,0,0.1,23.7
2001,"35 to 44 years","Rank of leading causes of death",33,33,21,33,33,28,15,33,33,33,33,14,5,33,3,12,23,8,28,18,33,28,4,23,9,28,16,10,33,17,23,19,19,33,33,6,28,13,33,33,0,0,23,11,1,2,7,23,33,21,0
2001,"35 to 39 years","Number of deaths",0,0,2,0,0,1,12,0,0,0,0,7,82,0,199,7,1,29,0,3,0,0,155,1,16,0,6,9,0,8,1,1,1,0,0,24,0,10,0,0,0,0,2,18,408,350,39,2,0,0,273
