"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2000,"60 to 64 years","Rank of leading causes of death",37,37,27,37,37,31,13,36,37,37,37,27,19,37,1,11,23,4,24,33,15,14,2,16,3,22,9,12,30,5,31,19,18,37,26,6,24,10,33,33,37,37,37,16,7,8,19,37,37,27,0
2000,"65 to 74 years","Number of deaths",1,0,16,0,0,1,260,1,0,0,0,27,17,0,17685,277,57,1573,35,8,227,376,10358,150,2260,133,512,473,6,2145,16,91,86,9,41,692,55,567,19,2,3,0,1,51,764,226,22,0,0,23,4024
2000,"65 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.1,0,0,40.9,0.6,0.1,3.6,0.1,0,0.5,0.9,23.9,0.3,5.2,0.3,1.2,1.1,0,5,0,0.2,0.2,0,0.1,1.6,0.1,1.3,0,0,0,0,0,0.1,1.8,0.5,0.1,0,0,0.1,9.3
2000,"65 to 74 years","Age-specific mortality rate per 100,000 population",0,0,0.7,0,0,0,12.2,0,0,0,0,1.3,0.8,0,827,13,2.7,73.6,1.6,0.4,10.6,17.6,484.4,7,105.7,6.2,23.9,22.1,0.3,100.3,0.7,4.3,4,0.4,1.9,32.4,2.6,26.5,0.9,0.1,0.1,0,0,2.4,35.7,10.6,1,0,0,1.1,188.2
2000,"65 to 74 years","Rank of leading causes of death",37,41,30,41,41,37,13,37,41,41,41,25,29,41,1,12,20,5,24,33,14,11,2,16,3,17,9,10,34,4,30,18,19,32,23,7,21,8,28,36,35,41,37,22,6,15,27,41,41,26,0
2000,"65 to 69 years","Number of deaths",0,0,8,0,0,1,96,1,0,0,0,14,11,0,7693,118,17,628,10,2,58,90,4183,54,780,47,209,161,1,770,5,37,30,4,14,375,18,205,11,1,0,0,0,23,347,125,10,0,0,11,1710
2000,"65 to 69 years","Percentage of deaths",0,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,43,0.7,0.1,3.5,0.1,0,0.3,0.5,23.4,0.3,4.4,0.3,1.2,0.9,0,4.3,0,0.2,0.2,0,0.1,2.1,0.1,1.1,0.1,0,0,0,0,0.1,1.9,0.7,0.1,0,0,0.1,9.6
2000,"65 to 69 years","Age-specific mortality rate per 100,000 population",0,0,0.7,0,0,0.1,8.4,0.1,0,0,0,1.2,1,0,675.8,10.4,1.5,55.2,0.9,0.2,5.1,7.9,367.4,4.7,68.5,4.1,18.4,14.1,0.1,67.6,0.4,3.3,2.6,0.4,1.2,32.9,1.6,18,1,0.1,0,0,0,2,30.5,11,0.9,0,0,1,150.2
2000,"65 to 69 years","Rank of leading causes of death",38,38,30,38,38,34,13,34,38,38,38,23,25,38,1,12,22,5,28,33,15,14,2,16,3,17,8,10,34,4,31,18,19,32,23,6,21,9,25,34,38,38,38,20,7,11,28,38,38,25,0
2000,"70 to 74 years","Number of deaths",1,0,8,0,0,0,164,0,0,0,0,13,6,0,9992,159,40,945,25,6,169,286,6175,96,1480,86,303,312,5,1375,11,54,56,5,27,317,37,362,8,1,3,0,1,28,417,101,12,0,0,12,2314
2000,"70 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.1,0,0,39.3,0.6,0.2,3.7,0.1,0,0.7,1.1,24.3,0.4,5.8,0.3,1.2,1.2,0,5.4,0,0.2,0.2,0,0.1,1.2,0.1,1.4,0,0,0,0,0,0.1,1.6,0.4,0,0,0,0,9.1
2000,"70 to 74 years","Age-specific mortality rate per 100,000 population",0.1,0,0.8,0,0,0,16.4,0,0,0,0,1.3,0.6,0,999.1,15.9,4,94.5,2.5,0.6,16.9,28.6,617.5,9.6,148,8.6,30.3,31.2,0.5,137.5,1.1,5.4,5.6,0.5,2.7,31.7,3.7,36.2,0.8,0.1,0.3,0,0.1,2.8,41.7,10.1,1.2,0,0,1.2,231.4
2000,"70 to 74 years","Rank of leading causes of death",36,39,29,39,39,39,13,39,39,39,39,25,31,39,1,14,20,5,24,31,12,11,2,16,3,17,10,9,33,4,28,19,18,33,23,8,21,7,29,36,35,39,36,22,6,15,26,39,39,26,0
2000,"75 to 84 years","Number of deaths",1,0,27,0,0,1,469,0,0,0,0,20,6,0,18494,507,139,2370,57,9,715,1791,18319,347,5601,403,801,1426,16,4097,22,232,131,12,57,381,112,1189,40,17,4,0,0,42,1304,141,17,0,0,59,7109
2000,"75 to 84 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,27.8,0.8,0.2,3.6,0.1,0,1.1,2.7,27.6,0.5,8.4,0.6,1.2,2.1,0,6.2,0,0.3,0.2,0,0.1,0.6,0.2,1.8,0.1,0,0,0,0,0.1,2,0.2,0,0,0,0.1,10.7
2000,"75 to 84 years","Age-specific mortality rate per 100,000 population",0.1,0,2.1,0,0,0.1,36,0,0,0,0,1.5,0.5,0,1421.1,39,10.7,182.1,4.4,0.7,54.9,137.6,1407.7,26.7,430.4,31,61.6,109.6,1.2,314.8,1.7,17.8,10.1,0.9,4.4,29.3,8.6,91.4,3.1,1.3,0.3,0,0,3.2,100.2,10.8,1.3,0,0,4.5,546.3
2000,"75 to 84 years","Rank of leading causes of death",37,39,27,39,39,37,13,39,39,39,39,29,35,39,1,12,19,5,23,34,11,6,2,16,3,14,10,7,32,4,28,17,20,33,23,15,21,9,26,30,36,39,39,25,8,18,30,39,39,22,0
2000,"75 to 79 years","Number of deaths",0,0,14,0,0,1,221,0,0,0,0,14,4,0,10464,242,48,1198,28,8,315,700,8673,157,2464,170,416,572,4,2028,12,86,55,5,23,247,51,563,23,7,0,0,0,27,581,94,9,0,0,28,3341
2000,"75 to 79 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,31.8,0.7,0.1,3.6,0.1,0,1,2.1,26.4,0.5,7.5,0.5,1.3,1.7,0,6.2,0,0.3,0.2,0,0.1,0.8,0.2,1.7,0.1,0,0,0,0,0.1,1.8,0.3,0,0,0,0.1,10.2
2000,"75 to 79 years","Age-specific mortality rate per 100,000 population",0,0,1.7,0,0,0.1,27.5,0,0,0,0,1.7,0.5,0,1300,30.1,6,148.8,3.5,1,39.1,87,1077.5,19.5,306.1,21.1,51.7,71.1,0.5,252,1.5,10.7,6.8,0.6,2.9,30.7,6.3,69.9,2.9,0.9,0,0,0,3.4,72.2,11.7,1.1,0,0,3.5,415.1
2000,"75 to 79 years","Rank of leading causes of death",37,37,27,37,37,36,14,37,37,37,37,27,34,37,1,13,21,5,22,31,11,6,2,16,3,15,10,8,34,4,29,18,19,33,25,12,20,9,25,32,37,37,37,24,7,17,30,37,37,22,0
2000,"80 to 84 years","Number of deaths",1,0,13,0,0,0,248,0,0,0,0,6,2,0,8030,265,91,1172,29,1,400,1091,9646,190,3137,233,385,854,12,2069,10,146,76,7,34,134,61,626,17,10,4,0,0,15,723,47,8,0,0,31,3768
2000,"80 to 84 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,23.9,0.8,0.3,3.5,0.1,0,1.2,3.2,28.7,0.6,9.3,0.7,1.1,2.5,0,6.2,0,0.4,0.2,0,0.1,0.4,0.2,1.9,0.1,0,0,0,0,0,2.2,0.1,0,0,0,0.1,11.2
2000,"80 to 84 years","Age-specific mortality rate per 100,000 population",0.2,0,2.6,0,0,0,50,0,0,0,0,1.2,0.4,0,1617.5,53.4,18.3,236.1,5.8,0.2,80.6,219.8,1943,38.3,631.9,46.9,77.5,172,2.4,416.8,2,29.4,15.3,1.4,6.8,27,12.3,126.1,3.4,2,0.8,0,0,3,145.6,9.5,1.6,0,0,6.2,759
2000,"80 to 84 years","Rank of leading causes of death",36,38,27,38,38,38,13,38,38,38,38,33,35,38,2,12,18,5,24,36,10,6,1,15,3,14,11,7,28,4,29,16,19,32,22,17,20,9,25,29,34,38,38,26,8,21,31,38,38,23,0
2000,"85 and over","Number of deaths",0,0,16,0,1,0,381,0,0,0,0,10,0,0,8389,357,206,1644,109,4,506,2768,18694,481,6368,724,470,2699,38,2813,9,317,157,11,85,85,124,1093,39,30,2,0,0,21,1727,35,4,0,0,38,9170
2000,"85 and over","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,14.1,0.6,0.3,2.8,0.2,0,0.8,4.6,31.4,0.8,10.7,1.2,0.8,4.5,0.1,4.7,0,0.5,0.3,0,0.1,0.1,0.2,1.8,0.1,0.1,0,0,0,0,2.9,0.1,0,0,0,0.1,15.4
2000,"85 and over","Age-specific mortality rate per 100,000 population",0,0,3.9,0,0.2,0,92,0,0,0,0,2.4,0,0,2026.8,86.3,49.8,397.2,26.3,1,122.2,668.7,4516.5,116.2,1538.5,174.9,113.6,652.1,9.2,679.6,2.2,76.6,37.9,2.7,20.5,20.5,30,264.1,9.4,7.2,0.5,0,0,5.1,417.2,8.5,1,0,0,9.2,2215.5
2000,"85 and over","Rank of leading causes of death",37,37,29,37,36,37,14,37,37,37,37,31,37,37,2,15,17,8,20,33,11,5,1,12,3,10,13,6,24,4,32,16,18,30,21,21,19,9,23,27,35,37,37,28,7,26,33,37,37,24,0
2000,"85 to 89 years","Number of deaths",0,0,11,0,1,0,203,0,0,0,0,7,0,0,5386,212,89,1008,48,3,327,1445,9732,218,3293,306,314,1173,20,1702,8,149,82,4,48,64,57,564,20,17,1,0,0,15,811,22,3,0,0,20,4233
2000,"85 to 89 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,17,0.7,0.3,3.2,0.2,0,1,4.6,30.8,0.7,10.4,1,1,3.7,0.1,5.4,0,0.5,0.3,0,0.2,0.2,0.2,1.8,0.1,0.1,0,0,0,0,2.6,0.1,0,0,0,0.1,13.4
2000,"85 to 89 years","Age-specific mortality rate per 100,000 population",0,0,3.9,0,0.4,0,72.3,0,0,0,0,2.5,0,0,1919,75.5,31.7,359.1,17.1,1.1,116.5,514.8,3467.4,77.7,1173.3,109,111.9,417.9,7.1,606.4,2.9,53.1,29.2,1.4,17.1,22.8,20.3,200.9,7.1,6.1,0.4,0,0,5.3,289,7.8,1.1,0,0,7.1,1508.2
2000,"85 to 89 years","Rank of leading causes of death",37,37,29,37,35,37,15,37,37,37,37,31,37,37,2,14,17,7,21,33,10,5,1,13,3,12,11,6,24,4,30,16,18,32,21,19,20,9,24,27,35,37,37,28,8,23,33,37,37,24,0
2000,"90 years and over","Number of deaths",0,0,5,0,0,0,178,0,0,0,0,3,0,0,3003,145,117,636,61,1,179,1323,8962,263,3075,418,156,1526,18,1111,1,168,75,7,37,21,67,529,19,13,1,0,0,6,916,13,1,0,0,18,4937
2000,"90 years and over","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,10.7,0.5,0.4,2.3,0.2,0,0.6,4.7,32,0.9,11,1.5,0.6,5.4,0.1,4,0,0.6,0.3,0,0.1,0.1,0.2,1.9,0.1,0,0,0,0,0,3.3,0,0,0,0,0.1,17.6
2000,"90 years and over","Age-specific mortality rate per 100,000 population",0,0,3.8,0,0,0,133.6,0,0,0,0,2.3,0,0,2253.9,108.8,87.8,477.3,45.8,0.8,134.3,993,6726.4,197.4,2307.9,313.7,117.1,1145.3,13.5,833.9,0.8,126.1,56.3,5.3,27.8,15.8,50.3,397,14.3,9.8,0.8,0,0,4.5,687.5,9.8,0.8,0,0,13.5,3705.4
2000,"90 years and over","Rank of leading causes of death",36,36,30,36,36,36,13,36,36,36,36,31,36,36,3,16,17,8,20,32,12,5,1,11,2,10,15,4,24,6,32,14,18,28,21,22,19,9,23,26,32,36,36,29,7,26,32,36,36,24,0
2001,"All ages","Number of deaths",1,1,108,0,0,25,1392,2,0,0,0,320,435,2,63774,1431,487,7097,212,60,1609,5477,53717,1032,15452,1208,1954,4776,45,9773,61,797,469,40,204,2269,298,3221,90,45,10,26,936,893,8521,3692,463,7,0,159,26947
2001,"All ages","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.1,0.2,0,29,0.7,0.2,3.2,0.1,0,0.7,2.5,24.5,0.5,7,0.6,0.9,2.2,0,4.5,0,0.4,0.2,0,0.1,1,0.1,1.5,0,0,0,0,0.4,0.4,3.9,1.7,0.2,0,0,0.1,12.3
2001,"All ages","Age-specific mortality rate per 100,000 population",0,0,0.3,0,0,0.1,4.5,0,0,0,0,1,1.4,0,205,4.6,1.6,22.8,0.7,0.2,5.2,17.6,172.7,3.3,49.7,3.9,6.3,15.4,0.1,31.4,0.2,2.6,1.5,0.1,0.7,7.3,1,10.4,0.3,0.1,0,0.1,3,2.9,27.4,11.9,1.5,0,0,0.5,86.6
2001,"All ages","Rank of leading causes of death",43,43,30,45,45,38,15,41,45,45,45,25,24,41,1,14,21,6,27,33,13,7,2,17,3,16,12,8,34,4,32,20,22,36,28,11,26,10,31,34,39,37,18,19,5,9,23,40,45,29,0
2001,"1 to 14 years","Number of deaths",0,0,0,0,0,6,18,0,0,0,0,0,0,0,146,13,3,1,1,3,1,0,26,0,12,0,0,6,4,3,0,8,0,4,0,1,0,0,1,0,0,0,6,76,286,27,30,0,0,1,188
2001,"1 to 14 years","Percentage of deaths",0,0,0,0,0,0.7,2.1,0,0,0,0,0,0,0,16.8,1.5,0.3,0.1,0.1,0.3,0.1,0,3,0,1.4,0,0,0.7,0.5,0.3,0,0.9,0,0.5,0,0.1,0,0,0.1,0,0,0,0.7,8.7,32.8,3.1,3.4,0,0,0.1,21.6
2001,"1 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,2.7,0.2,0.1,0,0,0.1,0,0,0.5,0,0.2,0,0,0.1,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,1.4,5.2,0.5,0.5,0,0,0,3.4
2001,"1 to 14 years","Rank of leading causes of death",25,25,25,25,25,11,7,25,25,25,25,25,25,25,2,8,16,19,19,16,19,25,6,25,9,25,25,11,14,16,25,10,25,14,25,19,25,25,19,25,25,25,11,3,1,5,4,25,25,19,0
2001,"1 to 4 years","Number of deaths",0,0,0,0,0,3,11,0,0,0,0,0,0,0,45,6,2,0,0,2,0,0,7,0,5,0,0,4,4,1,0,2,0,1,0,0,0,0,1,0,0,0,5,41,97,0,14,0,0,0,89
2001,"1 to 4 years","Percentage of deaths",0,0,0,0,0,0.9,3.2,0,0,0,0,0,0,0,13.2,1.8,0.6,0,0,0.6,0,0,2.1,0,1.5,0,0,1.2,1.2,0.3,0,0.6,0,0.3,0,0,0,0,0.3,0,0,0,1.5,12.1,28.5,0,4.1,0,0,0,26.2
2001,"1 to 4 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,3.2,0.4,0.1,0,0,0.1,0,0,0.5,0,0.4,0,0,0.3,0.3,0.1,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0.4,2.9,6.9,0,1,0,0,0,6.4
2001,"1 to 4 years","Rank of leading causes of death",19,19,19,19,19,12,5,19,19,19,19,19,19,19,2,7,13,19,19,13,19,19,6,19,8,19,19,10,10,16,19,13,19,16,19,19,19,19,16,19,19,19,8,3,1,19,4,19,19,19,0
2001,"5 to 9 years","Number of deaths",0,0,0,0,0,2,5,0,0,0,0,0,0,0,57,2,0,0,0,0,1,0,10,0,3,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,18,87,0,8,0,0,0,44
2001,"5 to 9 years","Percentage of deaths",0,0,0,0,0,0.8,2,0,0,0,0,0,0,0,23.3,0.8,0,0,0,0,0.4,0,4.1,0,1.2,0,0,0.4,0,0,0,1.6,0,0.4,0,0.4,0,0,0,0,0,0,0.4,7.3,35.5,0,3.3,0,0,0,18
2001,"5 to 9 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,2.8,0.1,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.9,4.3,0,0.4,0,0,0,2.2
2001,"5 to 9 years","Rank of leading causes of death",16,16,16,16,16,9,6,16,16,16,16,16,16,16,2,9,16,16,16,16,11,16,4,16,8,16,16,11,16,16,16,7,16,11,16,11,16,16,16,16,16,16,11,3,1,16,5,16,16,16,0
2001,"10 to 14 years","Number of deaths",0,0,0,0,0,1,2,0,0,0,0,0,0,0,44,5,1,1,1,1,0,0,9,0,4,0,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,17,102,27,8,0,0,1,55
2001,"10 to 14 years","Percentage of deaths",0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,15.4,1.7,0.3,0.3,0.3,0.3,0,0,3.1,0,1.4,0,0,0.3,0,0.7,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,5.9,35.7,9.4,2.8,0,0,0.3,19.2
2001,"10 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2.1,0.2,0,0,0,0,0,0,0.4,0,0.2,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.8,4.9,1.3,0.4,0,0,0,2.6
2001,"10 to 14 years","Rank of leading causes of death",20,20,20,20,20,13,9,20,20,20,20,20,20,20,2,7,13,13,13,13,20,20,5,20,8,20,20,13,20,9,20,9,20,9,20,20,20,20,20,20,20,20,20,4,1,3,6,20,20,13,0
2001,"15 to 24","Number of deaths",0,0,2,0,0,7,4,0,0,0,0,1,5,0,152,11,4,16,0,1,0,0,60,0,13,1,0,8,2,13,0,2,1,1,1,0,0,7,0,0,0,4,1,49,992,503,108,0,0,1,330
2001,"15 to 24","Percentage of deaths",0,0,0.1,0,0,0.3,0.2,0,0,0,0,0,0.2,0,6.6,0.5,0.2,0.7,0,0,0,0,2.6,0,0.6,0,0,0.3,0.1,0.6,0,0.1,0,0,0,0,0,0.3,0,0,0,0.2,0,2.1,43.1,21.9,4.7,0,0,0,14.3
2001,"15 to 24","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.2,0.1,0,0,0,0,0,0.1,0,3.6,0.3,0.1,0.4,0,0,0,0,1.4,0,0.3,0,0,0.2,0,0.3,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,1.2,23.6,12,2.6,0,0,0,7.8
2001,"15 to 24","Rank of leading causes of death",29,29,18,29,29,12,15,29,29,29,29,21,14,29,3,10,15,7,29,21,29,29,5,29,8,21,29,11,18,8,29,18,21,21,21,29,29,12,29,29,29,15,21,6,1,2,4,29,29,21,0
2001,"15 to 19 years","Number of deaths",0,0,0,0,0,4,2,0,0,0,0,0,1,0,77,6,1,3,0,1,0,0,30,0,3,0,0,5,1,6,0,0,1,1,1,0,0,3,0,0,0,0,0,30,472,207,42,0,0,1,135
2001,"15 to 19 years","Percentage of deaths",0,0,0,0,0,0.4,0.2,0,0,0,0,0,0.1,0,7.5,0.6,0.1,0.3,0,0.1,0,0,2.9,0,0.3,0,0,0.5,0.1,0.6,0,0,0.1,0.1,0.1,0,0,0.3,0,0,0,0,0,2.9,45.7,20,4.1,0,0,0.1,13.1
2001,"15 to 19 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,3.7,0.3,0,0.1,0,0,0,0,1.4,0,0.1,0,0,0.2,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.4,22.6,9.9,2,0,0,0,6.5
2001,"15 to 19 years","Rank of leading causes of death",23,23,23,23,23,10,14,23,23,23,23,23,15,23,3,7,15,11,23,15,23,23,5,23,11,23,23,9,15,7,23,23,15,15,15,23,23,11,23,23,23,23,23,5,1,2,4,23,23,15,0
2001,"20 to 24 years","Number of deaths",0,0,2,0,0,3,2,0,0,0,0,1,4,0,75,5,3,13,0,0,0,0,30,0,10,1,0,3,1,7,0,2,0,0,0,0,0,4,0,0,0,4,1,19,520,296,66,0,0,0,195
2001,"20 to 24 years","Percentage of deaths",0,0,0.2,0,0,0.2,0.2,0,0,0,0,0.1,0.3,0,5.9,0.4,0.2,1,0,0,0,0,2.4,0,0.8,0.1,0,0.2,0.1,0.6,0,0.2,0,0,0,0,0,0.3,0,0,0,0.3,0.1,1.5,41,23.4,5.2,0,0,0,15.4
2001,"20 to 24 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0.2,0,3.5,0.2,0.1,0.6,0,0,0,0,1.4,0,0.5,0,0,0.1,0,0.3,0,0.1,0,0,0,0,0,0.2,0,0,0,0.2,0,0.9,24.5,14,3.1,0,0,0,9.2
2001,"20 to 24 years","Rank of leading causes of death",24,24,17,24,24,14,17,24,24,24,24,20,11,24,3,10,14,7,24,24,24,24,5,24,8,20,24,14,20,9,24,17,24,24,24,24,24,11,24,24,24,11,20,6,1,2,4,24,24,24,0
2001,"25 to 34 years","Number of deaths",0,0,3,0,0,1,15,0,0,0,0,3,56,0,395,16,4,31,1,4,0,0,135,1,44,1,12,13,0,16,2,4,4,2,0,19,0,4,2,0,1,10,1,39,827,614,94,5,0,6,469
2001,"25 to 34 years","Percentage of deaths",0,0,0.1,0,0,0,0.5,0,0,0,0,0.1,2,0,13.8,0.6,0.1,1.1,0,0.1,0,0,4.7,0,1.5,0,0.4,0.5,0,0.6,0.1,0.1,0.1,0.1,0,0.7,0,0.1,0.1,0,0,0.4,0,1.4,29,21.5,3.3,0.2,0,0.2,16.4
2001,"25 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.3,0,0,0,0,0.1,1.3,0,9,0.4,0.1,0.7,0,0.1,0,0,3.1,0,1,0,0.3,0.3,0,0.4,0,0.1,0.1,0,0,0.4,0,0.1,0,0,0,0.2,0,0.9,18.8,14,2.1,0.1,0,0.1,10.7
2001,"25 to 34 years","Rank of leading causes of death",35,35,24,35,35,29,13,35,35,35,35,24,6,35,3,11,19,9,29,19,35,35,4,29,7,29,15,14,35,11,26,19,19,26,35,10,35,19,26,35,29,16,29,8,1,2,5,18,35,17,0
2001,"25 to 29 years","Number of deaths",0,0,1,0,0,0,4,0,0,0,0,0,11,0,121,8,3,9,1,3,0,0,48,0,17,0,0,5,0,7,1,3,0,1,0,2,0,1,1,0,1,5,1,21,402,288,50,2,0,3,218
2001,"25 to 29 years","Percentage of deaths",0,0,0.1,0,0,0,0.3,0,0,0,0,0,0.9,0,9.8,0.6,0.2,0.7,0.1,0.2,0,0,3.9,0,1.4,0,0,0.4,0,0.6,0.1,0.2,0,0.1,0,0.2,0,0.1,0.1,0,0.1,0.4,0.1,1.7,32.5,23.3,4,0.2,0,0.2,17.6
2001,"25 to 29 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,5.7,0.4,0.1,0.4,0,0.1,0,0,2.3,0,0.8,0,0,0.2,0,0.3,0,0.1,0,0,0,0.1,0,0,0,0,0,0.2,0,1,19,13.6,2.4,0.1,0,0.1,10.3
2001,"25 to 29 years","Rank of leading causes of death",29,29,21,29,29,29,14,29,29,29,29,29,8,29,3,10,15,9,21,15,29,29,5,29,7,29,29,12,29,11,21,15,29,21,29,19,29,21,21,29,21,12,21,6,1,2,4,19,29,15,0
2001,"30 to 34 years","Number of deaths",0,0,2,0,0,1,11,0,0,0,0,3,45,0,274,8,1,22,0,1,0,0,87,1,27,1,12,8,0,9,1,1,4,1,0,17,0,3,1,0,0,5,0,18,425,326,44,3,0,3,251
2001,"30 to 34 years","Percentage of deaths",0,0,0.1,0,0,0.1,0.7,0,0,0,0,0.2,2.8,0,17,0.5,0.1,1.4,0,0.1,0,0,5.4,0.1,1.7,0.1,0.7,0.5,0,0.6,0.1,0.1,0.2,0.1,0,1.1,0,0.2,0.1,0,0,0.3,0,1.1,26.3,20.2,2.7,0.2,0,0.2,15.5
2001,"30 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.5,0,0,0,0,0.1,2,0,12,0.4,0,1,0,0,0,0,3.8,0,1.2,0,0.5,0.4,0,0.4,0,0,0.2,0,0,0.7,0,0.1,0,0,0,0.2,0,0.8,18.7,14.3,1.9,0.1,0,0.1,11
2001,"30 to 34 years","Rank of leading causes of death",32,32,22,32,32,23,12,32,32,32,32,18,5,32,3,14,23,8,32,23,32,32,4,23,7,23,11,14,32,13,23,23,17,23,32,10,32,18,23,32,32,16,32,9,1,2,6,18,32,18,0
2001,"35 to 44 years","Number of deaths",0,0,5,0,0,4,34,0,0,0,0,29,189,0,1747,44,6,126,1,9,0,1,647,6,152,2,21,51,0,32,4,12,8,0,2,155,3,40,0,0,0,12,3,59,1060,893,111,2,0,3,1005
2001,"35 to 44 years","Percentage of deaths",0,0,0.1,0,0,0.1,0.5,0,0,0,0,0.4,2.9,0,27,0.7,0.1,1.9,0,0.1,0,0,10,0.1,2.3,0,0.3,0.8,0,0.5,0.1,0.2,0.1,0,0,2.4,0,0.6,0,0,0,0.2,0,0.9,16.4,13.8,1.7,0,0,0,15.5
2001,"35 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0.1,0.6,0,0,0,0,0.5,3.6,0,32.9,0.8,0.1,2.4,0,0.2,0,0,12.2,0.1,2.9,0,0.4,1,0,0.6,0.1,0.2,0.2,0,0,2.9,0.1,0.8,0,0,0,0.2,0.1,1.1,19.9,16.8,2.1,0,0,0.1,18.9
2001,"35 to 44 years","Rank of leading causes of death",35,35,24,35,35,25,14,35,35,35,35,16,5,35,1,12,22,8,33,20,35,33,4,22,7,30,17,11,35,15,25,18,21,35,30,6,27,13,35,35,35,18,27,10,2,3,9,30,35,27,0
2001,"35 to 39 years","Number of deaths",0,0,4,0,0,2,17,0,0,0,0,10,100,0,571,14,4,48,0,4,0,0,202,3,49,0,8,15,0,15,2,3,1,0,1,48,1,18,0,0,0,11,3,37,524,441,56,2,0,0,435
