"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2000,"65 to 74 years","Number of deaths",0,0,3,0,0,1,116,0,0,0,0,12,3,0,7358,119,25,664,22,2,81,194,3476,56,978,50,161,190,4,881,1,30,28,3,20,220,24,230,15,0,3,0,1,27,273,56,6,0,0,7,1790
2000,"65 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0.1,0,0,43,0.7,0.1,3.9,0.1,0,0.5,1.1,20.3,0.3,5.7,0.3,0.9,1.1,0,5.1,0,0.2,0.2,0,0.1,1.3,0.1,1.3,0.1,0,0,0,0,0.2,1.6,0.3,0,0,0,0,10.4
2000,"65 to 74 years","Age-specific mortality rate per 100,000 population",0,0,0.3,0,0,0.1,10.2,0,0,0,0,1.1,0.3,0,647.9,10.5,2.2,58.5,1.9,0.2,7.1,17.1,306.1,4.9,86.1,4.4,14.2,16.7,0.4,77.6,0.1,2.6,2.5,0.3,1.8,19.4,2.1,20.3,1.3,0,0.3,0,0.1,2.4,24,4.9,0.5,0,0,0.6,157.6
2000,"65 to 74 years","Rank of leading causes of death",38,38,30,38,38,35,13,38,38,38,38,26,30,38,1,12,21,5,23,34,14,9,2,15,3,17,11,10,29,4,35,18,19,30,24,8,22,7,25,0,30,38,35,20,6,15,28,38,38,27,0
2000,"65 to 69 years","Number of deaths",0,0,0,0,0,1,42,0,0,0,0,7,3,0,3217,48,7,258,5,1,16,39,1266,14,317,14,55,67,1,303,0,12,11,2,6,109,10,79,9,0,0,0,0,9,104,33,1,0,0,2,724
2000,"65 to 69 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.1,0,0,47.4,0.7,0.1,3.8,0.1,0,0.2,0.6,18.6,0.2,4.7,0.2,0.8,1,0,4.5,0,0.2,0.2,0,0.1,1.6,0.1,1.2,0.1,0,0,0,0,0.1,1.5,0.5,0,0,0,0,10.7
2000,"65 to 69 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.2,7.1,0,0,0,0,1.2,0.5,0,544.6,8.1,1.2,43.7,0.8,0.2,2.7,6.6,214.3,2.4,53.7,2.4,9.3,11.3,0.2,51.3,0,2,1.9,0.3,1,18.5,1.7,13.4,1.5,0,0,0,0,1.5,17.6,5.6,0.2,0,0,0.3,122.6
2000,"65 to 69 years","Rank of leading causes of death",34,34,34,34,34,30,12,34,34,34,34,23,27,34,1,11,23,5,26,30,15,13,2,16,3,16,10,9,30,4,34,18,19,28,25,6,20,8,21,0,34,34,34,21,7,14,30,34,34,28,0
2000,"70 to 74 years","Number of deaths",0,0,3,0,0,0,74,0,0,0,0,5,0,0,4141,71,18,406,17,1,65,155,2210,42,661,36,106,123,3,578,1,18,17,1,14,111,14,151,6,0,3,0,1,18,169,23,5,0,0,5,1066
2000,"70 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,40.1,0.7,0.2,3.9,0.2,0,0.6,1.5,21.4,0.4,6.4,0.3,1,1.2,0,5.6,0,0.2,0.2,0,0.1,1.1,0.1,1.5,0.1,0,0,0,0,0.2,1.6,0.2,0,0,0,0,10.3
2000,"70 to 74 years","Age-specific mortality rate per 100,000 population",0,0,0.6,0,0,0,13.6,0,0,0,0,0.9,0,0,759.9,13,3.3,74.5,3.1,0.2,11.9,28.4,405.5,7.7,121.3,6.6,19.5,22.6,0.6,106.1,0.2,3.3,3.1,0.2,2.6,20.4,2.6,27.7,1.1,0,0.6,0,0.2,3.3,31,4.2,0.9,0,0,0.9,195.6
2000,"70 to 74 years","Rank of leading causes of death",36,36,29,36,36,36,12,36,36,36,36,26,36,36,1,13,18,5,21,32,14,7,2,15,3,16,11,9,29,4,32,18,21,32,23,10,23,8,25,0,29,36,32,18,6,17,26,36,36,26,0
2000,"75 to 84 years","Number of deaths",1,0,8,0,0,0,237,0,0,0,0,12,3,0,8487,234,79,1259,39,5,296,1109,8664,214,3059,222,319,685,9,1706,0,98,56,6,23,174,64,575,27,0,4,0,0,19,645,25,7,0,0,28,3814
2000,"75 to 84 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,26.3,0.7,0.2,3.9,0.1,0,0.9,3.4,26.9,0.7,9.5,0.7,1,2.1,0,5.3,0,0.3,0.2,0,0.1,0.5,0.2,1.8,0.1,0,0,0,0,0.1,2,0.1,0,0,0,0.1,11.8
2000,"75 to 84 years","Age-specific mortality rate per 100,000 population",0.1,0,1,0,0,0,30.3,0,0,0,0,1.5,0.4,0,1084,29.9,10.1,160.8,5,0.6,37.8,141.6,1106.6,27.3,390.7,28.4,40.7,87.5,1.1,217.9,0,12.5,7.2,0.8,2.9,22.2,8.2,73.4,3.4,0,0.5,0,0,2.4,82.4,3.2,0.9,0,0,3.6,487.1
2000,"75 to 84 years","Rank of leading causes of death",35,36,29,36,36,36,12,36,36,36,36,27,34,36,2,13,18,5,21,32,11,6,1,15,3,14,10,7,28,4,36,17,20,31,25,16,19,9,23,0,33,36,36,26,8,24,30,36,36,22,0
2000,"75 to 79 years","Number of deaths",0,0,4,0,0,0,102,0,0,0,0,6,2,0,4665,105,28,612,15,4,125,401,3710,93,1237,92,158,266,2,832,0,37,20,3,6,104,32,263,15,0,0,0,0,14,258,16,3,0,0,16,1700
2000,"75 to 79 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,31.2,0.7,0.2,4.1,0.1,0,0.8,2.7,24.8,0.6,8.3,0.6,1.1,1.8,0,5.6,0,0.2,0.1,0,0,0.7,0.2,1.8,0.1,0,0,0,0,0.1,1.7,0.1,0,0,0,0.1,11.4
2000,"75 to 79 years","Age-specific mortality rate per 100,000 population",0,0,0.8,0,0,0,21.6,0,0,0,0,1.3,0.4,0,989.4,22.3,5.9,129.8,3.2,0.8,26.5,85.1,786.9,19.7,262.4,19.5,33.5,56.4,0.4,176.5,0,7.8,4.2,0.6,1.3,22.1,6.8,55.8,3.2,0,0,0,0,3,54.7,3.4,0.6,0,0,3.4,360.6
2000,"75 to 79 years","Rank of leading causes of death",34,34,28,34,34,34,14,34,34,34,34,26,32,34,1,12,19,5,23,28,11,6,2,15,3,16,10,7,32,4,34,17,20,30,26,13,18,8,23,0,34,34,34,25,9,21,30,34,34,21,0
2000,"80 to 84 years","Number of deaths",1,0,4,0,0,0,135,0,0,0,0,6,1,0,3822,129,51,647,24,1,171,708,4954,121,1822,130,161,419,7,874,0,61,36,3,17,70,32,312,12,0,4,0,0,5,387,9,4,0,0,12,2114
2000,"80 to 84 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,22.1,0.7,0.3,3.7,0.1,0,1,4.1,28.7,0.7,10.6,0.8,0.9,2.4,0,5.1,0,0.4,0.2,0,0.1,0.4,0.2,1.8,0.1,0,0,0,0,0,2.2,0.1,0,0,0,0.1,12.2
2000,"80 to 84 years","Age-specific mortality rate per 100,000 population",0.3,0,1.3,0,0,0,43.3,0,0,0,0,1.9,0.3,0,1227.2,41.4,16.4,207.7,7.7,0.3,54.9,227.3,1590.6,38.9,585,41.7,51.7,134.5,2.2,280.6,0,19.6,11.6,1,5.5,22.5,10.3,100.2,3.9,0,1.3,0,0,1.6,124.3,2.9,1.3,0,0,3.9,678.8
2000,"80 to 84 years","Rank of leading causes of death",33,36,29,36,36,36,12,36,36,36,36,27,33,36,2,14,18,6,21,33,10,5,1,15,3,13,11,7,26,4,36,17,19,32,22,16,20,9,23,0,29,36,36,28,8,25,29,36,36,23,0
2000,"85 and over","Number of deaths",0,0,7,0,1,0,237,0,0,0,0,8,0,0,4685,212,139,1090,84,2,280,2112,12211,375,4541,509,239,1712,24,1355,1,172,100,8,60,42,83,635,31,0,2,0,0,16,1159,5,1,0,0,23,6534
2000,"85 and over","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,12.1,0.5,0.4,2.8,0.2,0,0.7,5.5,31.6,1,11.7,1.3,0.6,4.4,0.1,3.5,0,0.4,0.3,0,0.2,0.1,0.2,1.6,0.1,0,0,0,0,0,3,0,0,0,0,0.1,16.9
2000,"85 and over","Age-specific mortality rate per 100,000 population",0,0,2.4,0,0.3,0,82.3,0,0,0,0,2.8,0,0,1627.1,73.6,48.3,378.5,29.2,0.7,97.2,733.5,4240.8,130.2,1577,176.8,83,594.6,8.3,470.6,0.3,59.7,34.7,2.8,20.8,14.6,28.8,220.5,10.8,0,0.7,0,0,5.6,402.5,1.7,0.3,0,0,8,2269.2
2000,"85 and over","Rank of leading causes of death",36,36,29,36,33,36,14,36,36,36,36,27,36,36,2,15,17,8,19,31,12,4,1,11,3,10,13,5,24,6,33,16,18,27,21,22,20,9,23,0,31,36,36,26,7,30,33,36,36,25,0
2000,"85 to 89 years","Number of deaths",0,0,5,0,1,0,118,0,0,0,0,7,0,0,2848,115,58,633,32,1,177,1034,5820,164,2182,196,149,671,11,777,1,73,50,3,35,29,31,296,15,0,1,0,0,10,515,2,1,0,0,10,2808
2000,"85 to 89 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,15.1,0.6,0.3,3.4,0.2,0,0.9,5.5,30.8,0.9,11.6,1,0.8,3.6,0.1,4.1,0,0.4,0.3,0,0.2,0.2,0.2,1.6,0.1,0,0,0,0,0.1,2.7,0,0,0,0,0.1,14.9
2000,"85 to 89 years","Age-specific mortality rate per 100,000 population",0,0,2.6,0,0.5,0,62.3,0,0,0,0,3.7,0,0,1504.7,60.8,30.6,334.4,16.9,0.5,93.5,546.3,3075,86.6,1152.9,103.6,78.7,354.5,5.8,410.5,0.5,38.6,26.4,1.6,18.5,15.3,16.4,156.4,7.9,0,0.5,0,0,5.3,272.1,1.1,0.5,0,0,5.3,1483.6
2000,"85 to 89 years","Rank of leading causes of death",36,36,28,36,31,36,14,36,36,36,36,27,36,36,2,15,17,7,20,31,11,4,1,12,3,10,13,6,24,5,31,16,18,29,19,22,21,9,23,0,31,36,36,25,8,30,31,36,36,25,0
2000,"90 years and over","Number of deaths",0,0,2,0,0,0,119,0,0,0,0,1,0,0,1837,97,81,457,52,1,103,1078,6391,211,2359,313,90,1041,13,578,0,99,50,5,25,13,52,339,16,0,1,0,0,6,644,3,0,0,0,13,3726
2000,"90 years and over","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,9.3,0.5,0.4,2.3,0.3,0,0.5,5.4,32.3,1.1,11.9,1.6,0.5,5.3,0.1,2.9,0,0.5,0.3,0,0.1,0.1,0.3,1.7,0.1,0,0,0,0,0,3.2,0,0,0,0,0.1,18.8
2000,"90 years and over","Age-specific mortality rate per 100,000 population",0,0,2,0,0,0,120.6,0,0,0,0,1,0,0,1861.7,98.3,82.1,463.1,52.7,1,104.4,1092.5,6476.8,213.8,2390.7,317.2,91.2,1055,13.2,585.8,0,100.3,50.7,5.1,25.3,13.2,52.7,343.6,16.2,0,1,0,0,6.1,652.6,3,0,0,0,13.2,3776
2000,"90 years and over","Rank of leading causes of death",33,33,29,33,33,33,12,33,33,33,33,30,33,33,3,15,17,8,18,30,13,4,1,11,2,10,16,5,23,7,33,14,20,27,21,23,18,9,22,0,30,33,33,26,6,28,33,33,33,23,0
2001,"All ages","Number of deaths",1,1,43,0,0,14,752,1,0,0,0,124,66,0,29751,718,296,3657,119,23,735,3769,25836,671,9073,713,710,2637,24,4336,5,375,211,13,113,792,150,1564,62,0,10,26,395,406,3211,822,127,0,0,73,15112
2001,"All ages","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0.1,0.1,0,27.7,0.7,0.3,3.4,0.1,0,0.7,3.5,24,0.6,8.4,0.7,0.7,2.5,0,4,0,0.3,0.2,0,0.1,0.7,0.1,1.5,0.1,0,0,0,0.4,0.4,3,0.8,0.1,0,0,0.1,14.1
2001,"All ages","Age-specific mortality rate per 100,000 population",0,0,0.3,0,0,0.1,4.8,0,0,0,0,0.8,0.4,0,189.4,4.6,1.9,23.3,0.8,0.1,4.7,24,164.5,4.3,57.8,4.5,4.5,16.8,0.2,27.6,0,2.4,1.3,0.1,0.7,5,1,10,0.4,0,0.1,0.2,2.5,2.6,20.4,5.2,0.8,0,0,0.5,96.2
2001,"All ages","Rank of leading causes of death",39,39,31,42,42,35,12,39,42,42,42,25,29,42,1,14,21,6,26,34,13,5,2,17,3,15,16,8,33,4,38,20,22,36,27,11,23,9,30,0,37,32,19,18,7,10,24,42,42,28,0
2001,"1 to 14 years","Number of deaths",0,0,0,0,0,3,7,0,0,0,0,0,0,0,58,8,1,1,0,3,0,0,13,0,3,0,0,2,2,3,0,4,0,1,0,0,0,0,1,0,0,0,1,37,105,13,17,0,0,0,102
2001,"1 to 14 years","Percentage of deaths",0,0,0,0,0,0.8,1.8,0,0,0,0,0,0,0,15.1,2.1,0.3,0.3,0,0.8,0,0,3.4,0,0.8,0,0,0.5,0.5,0.8,0,1,0,0.3,0,0,0,0,0.3,0,0,0,0.3,9.6,27.3,3.4,4.4,0,0,0,26.5
2001,"1 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,2.2,0.3,0,0,0,0.1,0,0,0.5,0,0.1,0,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.4,3.9,0.5,0.6,0,0,0,3.8
2001,"1 to 14 years","Rank of leading causes of death",21,21,21,21,21,10,8,21,21,21,21,21,21,21,2,7,16,16,21,10,21,21,5,21,10,21,21,14,14,10,21,9,21,16,21,21,21,21,16,0,21,21,16,3,1,5,4,21,21,21,0
2001,"1 to 4 years","Number of deaths",0,0,0,0,0,2,5,0,0,0,0,0,0,0,14,3,1,0,0,2,0,0,4,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,15,34,0,8,0,0,0,52
2001,"1 to 4 years","Percentage of deaths",0,0,0,0,0,1.3,3.4,0,0,0,0,0,0,0,9.4,2,0.7,0,0,1.3,0,0,2.7,0,0.7,0,0,1.3,1.3,0.7,0,0.7,0,0,0,0,0,0,0.7,0,0,0,0.7,10.1,22.8,0,5.4,0,0,0,34.9
2001,"1 to 4 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,2.1,0.4,0.1,0,0,0.3,0,0,0.6,0,0.1,0,0,0.3,0.3,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.1,2.2,5,0,1.2,0,0,0,7.6
2001,"1 to 4 years","Rank of leading causes of death",18,18,18,18,18,8,5,18,18,18,18,18,18,18,3,7,12,18,18,8,18,18,6,18,12,18,18,8,8,12,18,12,18,18,18,18,18,18,12,0,18,18,12,2,1,18,4,18,18,18,0
2001,"5 to 9 years","Number of deaths",0,0,0,0,0,1,2,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,37,0,7,0,0,0,20
2001,"5 to 9 years","Percentage of deaths",0,0,0,0,0,0.9,1.8,0,0,0,0,0,0,0,22.1,0.9,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,11.5,32.7,0,6.2,0,0,0,17.7
2001,"5 to 9 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,2.5,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.3,3.7,0,0.7,0,0,0,2
2001,"5 to 9 years","Rank of leading causes of death",10,10,10,10,10,8,6,10,10,10,10,10,10,10,2,8,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,6,10,10,10,10,10,10,10,0,10,10,10,3,1,10,4,10,10,10,0
2001,"10 to 14 years","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,1,0,1,0,0,4,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,9,34,13,2,0,0,0,30
2001,"10 to 14 years","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,3.3,0,0.8,0,0.8,0,0,3.3,0,1.6,0,0,0,0,1.6,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,7.3,27.6,10.6,1.6,0,0,0,24.4
2001,"10 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.4,0,0.1,0,0.1,0,0,0.4,0,0.2,0,0,0,0,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.9,3.4,1.3,0.2,0,0,0,3
2001,"10 to 14 years","Rank of leading causes of death",14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,5,14,10,14,10,14,14,5,14,7,14,14,14,14,7,14,10,14,10,14,14,14,14,14,0,14,14,14,4,1,3,7,14,14,14,0
2001,"15 to 24","Number of deaths",0,0,1,0,0,4,2,0,0,0,0,0,1,0,59,2,3,6,0,0,0,0,27,0,5,0,0,4,0,6,0,1,0,1,0,0,0,4,0,0,0,4,0,23,229,105,17,0,0,1,124
2001,"15 to 24","Percentage of deaths",0,0,0.2,0,0,0.6,0.3,0,0,0,0,0,0.2,0,9.4,0.3,0.5,1,0,0,0,0,4.3,0,0.8,0,0,0.6,0,1,0,0.2,0,0.2,0,0,0,0.6,0,0,0,0.6,0,3.7,36.4,16.7,2.7,0,0,0.2,19.7
2001,"15 to 24","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,2.9,0.1,0.1,0.3,0,0,0,0,1.3,0,0.2,0,0,0.2,0,0.3,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,1.1,11.2,5.1,0.8,0,0,0,6
2001,"15 to 24","Rank of leading causes of death",22,22,17,22,22,10,15,22,22,22,22,22,17,22,3,15,14,7,22,22,22,22,4,22,9,22,22,10,22,7,22,17,22,17,22,22,22,10,22,0,22,10,22,5,1,2,6,22,22,17,0
2001,"15 to 19 years","Number of deaths",0,0,0,0,0,3,1,0,0,0,0,0,1,0,29,1,1,1,0,0,0,0,9,0,2,0,0,3,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,11,122,51,10,0,0,1,52
2001,"15 to 19 years","Percentage of deaths",0,0,0,0,0,1,0.3,0,0,0,0,0,0.3,0,9.5,0.3,0.3,0.3,0,0,0,0,3,0,0.7,0,0,1,0,1.3,0,0,0,0.3,0,0,0,0.7,0,0,0,0,0,3.6,40,16.7,3.3,0,0,0.3,17
2001,"15 to 19 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.3,0.1,0,0,0,0,0,0.1,0,2.9,0.1,0.1,0.1,0,0,0,0,0.9,0,0.2,0,0,0.3,0,0.4,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,1.1,12,5,1,0,0,0.1,5.1
2001,"15 to 19 years","Rank of leading causes of death",19,19,19,19,19,8,12,19,19,19,19,19,12,19,3,12,12,12,19,19,19,19,6,19,10,19,19,8,19,7,19,19,19,12,19,19,19,10,19,0,19,19,19,4,1,2,5,19,19,12,0
2001,"20 to 24 years","Number of deaths",0,0,1,0,0,1,1,0,0,0,0,0,0,0,30,1,2,5,0,0,0,0,18,0,3,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,4,0,12,107,54,7,0,0,0,72
2001,"20 to 24 years","Percentage of deaths",0,0,0.3,0,0,0.3,0.3,0,0,0,0,0,0,0,9.3,0.3,0.6,1.5,0,0,0,0,5.6,0,0.9,0,0,0.3,0,0.6,0,0.3,0,0,0,0,0,0.6,0,0,0,1.2,0,3.7,33,16.7,2.2,0,0,0,22.2
2001,"20 to 24 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,2.9,0.1,0.2,0.5,0,0,0,0,1.7,0,0.3,0,0,0.1,0,0.2,0,0.1,0,0,0,0,0,0.2,0,0,0,0.4,0,1.2,10.3,5.2,0.7,0,0,0,6.9
2001,"20 to 24 years","Rank of leading causes of death",19,19,13,19,19,13,13,19,19,19,19,19,19,19,3,13,10,7,19,19,19,19,4,19,9,19,19,13,19,10,19,13,19,19,19,19,19,10,19,0,19,8,19,5,1,2,6,19,19,19,0
2001,"25 to 34 years","Number of deaths",0,0,1,0,0,0,6,0,0,0,0,1,13,0,203,9,2,5,0,2,0,0,57,0,26,1,1,6,0,5,1,2,0,0,0,6,0,1,1,0,1,10,0,16,167,114,22,0,0,2,186
2001,"25 to 34 years","Percentage of deaths",0,0,0.1,0,0,0,0.7,0,0,0,0,0.1,1.5,0,23.4,1,0.2,0.6,0,0.2,0,0,6.6,0,3,0.1,0.1,0.7,0,0.6,0.1,0.2,0,0,0,0.7,0,0.1,0.1,0,0.1,1.2,0,1.8,19.3,13.1,2.5,0,0,0.2,21.5
2001,"25 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.3,0,0,0,0,0,0.6,0,9.3,0.4,0.1,0.2,0,0.1,0,0,2.6,0,1.2,0,0,0.3,0,0.2,0,0.1,0,0,0,0.3,0,0,0,0,0,0.5,0,0.7,7.7,5.2,1,0,0,0.1,8.6
2001,"25 to 34 years","Rank of leading causes of death",28,28,20,28,28,28,11,28,28,28,28,20,8,28,1,10,16,14,28,16,28,28,4,28,5,20,20,11,28,14,20,16,28,28,28,11,28,20,20,0,20,9,28,7,2,3,6,28,28,16,0
2001,"25 to 29 years","Number of deaths",0,0,1,0,0,0,1,0,0,0,0,0,5,0,63,4,2,0,0,1,0,0,23,0,10,0,0,4,0,2,0,1,0,0,0,1,0,0,1,0,1,5,0,11,76,48,10,0,0,0,82
2001,"25 to 29 years","Percentage of deaths",0,0,0.3,0,0,0,0.3,0,0,0,0,0,1.4,0,17.9,1.1,0.6,0,0,0.3,0,0,6.5,0,2.8,0,0,1.1,0,0.6,0,0.3,0,0,0,0.3,0,0,0.3,0,0.3,1.4,0,3.1,21.6,13.6,2.8,0,0,0,23.3
2001,"25 to 29 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.5,0,6,0.4,0.2,0,0,0.1,0,0,2.2,0,1,0,0,0.4,0,0.2,0,0.1,0,0,0,0.1,0,0,0.1,0,0.1,0.5,0,1.1,7.3,4.6,1,0,0,0,7.8
2001,"25 to 29 years","Rank of leading causes of death",21,21,14,21,21,21,14,21,21,21,21,21,8,21,2,10,12,21,21,14,21,21,4,21,6,21,21,10,21,12,21,14,21,21,21,14,21,21,14,0,14,8,21,5,1,3,6,21,21,21,0
2001,"30 to 34 years","Number of deaths",0,0,0,0,0,0,5,0,0,0,0,1,8,0,140,5,0,5,0,1,0,0,34,0,16,1,1,2,0,3,1,1,0,0,0,5,0,1,0,0,0,5,0,5,91,66,12,0,0,2,104
2001,"30 to 34 years","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0.2,1.6,0,27.2,1,0,1,0,0.2,0,0,6.6,0,3.1,0.2,0.2,0.4,0,0.6,0.2,0.2,0,0,0,1,0,0.2,0,0,0,1,0,1,17.7,12.8,2.3,0,0,0.4,20.2
2001,"30 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.4,0,0,0,0,0.1,0.7,0,12.4,0.4,0,0.4,0,0.1,0,0,3,0,1.4,0.1,0.1,0.2,0,0.3,0.1,0.1,0,0,0,0.4,0,0.1,0,0,0,0.4,0,0.4,8.1,5.9,1.1,0,0,0.2,9.2
2001,"30 to 34 years","Rank of leading causes of death",24,24,24,24,24,24,8,24,24,24,24,17,7,24,1,8,24,8,24,17,24,24,4,24,5,17,17,15,24,14,17,17,24,24,24,8,24,17,24,0,24,8,24,8,2,3,6,24,24,15,0
2001,"35 to 44 years","Number of deaths",0,0,2,0,0,3,15,0,0,0,0,9,28,0,1060,18,4,52,0,3,0,0,154,4,91,1,3,19,0,15,2,7,3,0,2,68,2,18,0,0,0,12,1,29,241,186,31,0,0,0,372
2001,"35 to 44 years","Percentage of deaths",0,0,0.1,0,0,0.1,0.6,0,0,0,0,0.4,1.1,0,43.2,0.7,0.2,2.1,0,0.1,0,0,6.3,0.2,3.7,0,0.1,0.8,0,0.6,0.1,0.3,0.1,0,0.1,2.8,0.1,0.7,0,0,0,0.5,0,1.2,9.8,7.6,1.3,0,0,0,15.2
2001,"35 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0.1,0.6,0,0,0,0,0.3,1.1,0,40.1,0.7,0.2,2,0,0.1,0,0,5.8,0.2,3.4,0,0.1,0.7,0,0.6,0.1,0.3,0.1,0,0.1,2.6,0.1,0.7,0,0,0,0.5,0,1.1,9.1,7,1.2,0,0,0,14.1
2001,"35 to 44 years","Rank of leading causes of death",31,31,25,31,31,21,14,31,31,31,31,17,10,31,1,12,19,7,31,21,31,31,4,19,5,29,21,11,31,14,25,18,21,31,25,6,25,12,31,0,31,16,29,9,2,3,8,31,31,31,0
2001,"35 to 39 years","Number of deaths",0,0,2,0,0,1,5,0,0,0,0,3,18,0,372,7,3,19,0,1,0,0,47,2,33,0,2,6,0,7,1,2,0,0,1,24,1,8,0,0,0,11,1,19,116,91,17,0,0,0,162
2001,"35 to 39 years","Percentage of deaths",0,0,0.2,0,0,0.1,0.5,0,0,0,0,0.3,1.8,0,37.9,0.7,0.3,1.9,0,0.1,0,0,4.8,0.2,3.4,0,0.2,0.6,0,0.7,0.1,0.2,0,0,0.1,2.4,0.1,0.8,0,0,0,1.1,0.1,1.9,11.8,9.3,1.7,0,0,0,16.5
